customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,city_match,state_match
aff6c1cbd702e9650fba803f5d7dc83c,c28b695680373781f8ff086844f72ef2,37925,piumhii,mg,37925,-20.469549898219025,-45.96099284289125,piumhi,mg,False,True
3a5bc1fec476a774e618cb40a073bf41,b7f2eeb91290ffe11be2fce7950a537a,42850,dias d avila,ba,42850,-12.613335402339558,-38.30095545324636,dias d'avila,ba,False,True
43c19903c140dc70e2ae446c1f49ac05,055ab020f1b15db97acb142cb9d893ae,70686,brasilia,df,,,,,,False,False
0a083c0972f90498ff5b26cba872b2be,549b66e101d705e15d0855704a2836ca,85139,colonia vitoria,pr,85139,-25.272807023543834,-50.07009121273323,vitoria,pr,False,True
0da03c17bb6e78ca54c42dd0332b5847,6a8733ff8b8426816669b13aa1f07501,29196,aracruz,es,,,,,,False,False
51ef11dc522f9e3e2874a7678e7e7a1d,ad67869b898bbeb8fa7b8cb5f6106b7b,57242,sao miguel dos campos,al,57242,-9.783250256372778,-36.09150715375951,são miguel dos campos,al,False,True
5e271b804f276d8a36840e41116f4ac0,83d46bed1fdb4afd844d8b7e64959f5f,73255,brasilia,df,,,,,,False,False
4b71f2dc18503c0dae19a58bfe99c593,01aa30b6c0412a1548fc29e2c98033cf,71884,brasilia,df,,,,,,False,False
3ff4f431d869003febc2f46b985d16e3,08f39bc6b746bc26013fa99b725e83e6,41098,salvador,ba,,,,,,False,False
d2d83da97b053656de05c3a2184666e5,4f1455bdf967d9144c8f55c7b99bbdff,71215,brasilia,df,71215,-15.814737483080949,-47.94033250909593,brasília,df,False,True
2ac74984a4df56e59f8b0a0703c856bd,ea0291d9b2223d0dc3f8d5b48ae2574f,72507,santa maria,df,72507,-16.0281833958187,-48.02681818504105,brasilia,df,False,True
fce48cdc0473d52a614efabbb7820add,9ee554a619106eea8aad534209f8b566,06768,taboao da serra,sp,06768,-23.607633000000003,-46.75564199999999,taboão da serra,sp,False,True
f74fb337ed11fedba7605dbf08af6c8e,f127a7f533042f257b45c2e3df20360b,72023,brasilia,df,,,,,,False,False
56c04aee226f0b4d7493f1556e79df22,100d7e5658eaabaa8ee218c572a46fdb,85139,colonia vitoria,pr,85139,-25.272807023543834,-50.07009121273323,vitoria,pr,False,True
6f392cfb40b84e0857b16c23c773aa31,5399c9213ca365a480537a1b21423d2c,28160,santo eduardo,rj,,,,,,False,False
9e7e083a1b48be7b56d33fd5ea02029b,cc140d69d77e50e3b529dbc42c83d299,55027,caruaru,pe,,,,,,False,False
5f81c3da2ae7a183c4e9e2f64e135c91,602d8c1d6b19c807cdd69e09dd6ff1cf,06810,embu,sp,06810,-23.6471307241995,-46.80122086985008,embu das artes,sp,False,True
67a860399b30091c0fc2c0287d5a0dec,c4894cc48beed50e8a504d7e38e29678,71927,brasilia,df,71927,-15.843413091757307,-48.01808620484556,brasília,df,False,True
d14b76c93d237241c52e0e6767feb42a,4a88a750280bdba0dd1f167ae2b68bfd,71919,brasilia,df,,,,,,False,False
cefd39a6ff2581a671f4ece797bc6229,9a006811efc614524b94d424925aad23,29273,paraju,es,29273,-20.340183139504454,-40.73167973417412,domingos martins,es,False,True
c785736d6fb1a0a904195d7f5b709f12,1162122f08021a557cea96e02100380a,43870,jacuipe,ba,,,,,,False,False
7e2d8e10c5c9339ad1492ad76452465f,a982bd0fec12d781fecd9f1e17cb81bf,48967,nucleo residencial pilar,ba,48967,-10.33361416984474,-40.15152490130054,jaguarari,ba,False,True
8a8476a80099f2b63c573d23679532ec,56f8e0d601a82ef7d2f05589daacd600,94370,ipiranga,rs,,,,,,False,False
0e9c3be1592c050d343700ba21b7f806,1c39144d899f035157a7761e319bc3ea,71676,brasilia,df,,,,,,False,False
502f84b96849b881c0bb14a9650d0a13,a275786a4b5cfa8599c673460cabc855,70686,brasilia,df,,,,,,False,False
1b97c2f2eebe3e5c80a2a7a07bb6749a,d904c56be9c7af2a9dd76af103699f83,72300,brasilia,df,,,,,,False,False
92c27dc71558f8edff69ad4068331e72,046728049e76c60b3194851ce65ae9fb,72005,brasilia,df,,,,,,False,False
5a5692225e8f8c8e991e45612fe94f4e,bd702616e5272433abb4c2a1383c665a,79134,prudencio thomaz,ms,79134,-21.65447886454879,-54.431618536132724,prudêncio thomaz,ms,False,True
5e4a6deb288ee0d277260ff584e7c2b2,e1e2dc80988ace2d050a0f4d29de7dd4,70735,brasilia,df,70735,-15.782518976857272,-47.888067626997994,brasília,df,False,True
3a0b54115011302ba73d357d8fb9bf8f,44fd50949efff9759f3d9f131046fcf3,70680,brasilia,df,70680,-15.785799316169744,-47.91757453421891,brasília,df,False,True
07e37b9181238afc5aef3d87171bf28f,aa671b18d12bf808c52e3ce9875dd8c6,71551,brasilia,df,,,,,,False,False
ed19fa6ce948d52be769926c2baaa17c,0124721bc33e0aa6772b42d4ccfd01db,38710,major porto,mg,,,,,,False,False
bac2d6a45da3161ce6bcf6a09118b99e,006b297ed73773b17d8874a2eb4466e8,42716,lauro de freitas,ba,,,,,,False,False
1769a3ebdaadccc529c9e90afd139850,8bc24a5f6aff334bacfd46f24430380d,06826,embu,sp,06826,-23.65953453974373,-46.801826104954934,embu das artes,sp,False,True
437dde455d8442c3e2b3dc1a7063ed2b,debfd498dbaea30ddf7060085ec4beed,36248,conceicao do formoso,mg,,,,,,False,False
6fb54da47c0032684f348042cf61fd1d,4ebbf4f17d293f4f0195b3f6e76bb766,71593,brasilia,df,,,,,,False,False
9aeb99fe106f300fedf58b21dfb9631c,684689f222c50c8fde9be4231b6bf5c7,38749,silvano,mg,38749,-18.83912726781643,-46.94672164246674,sao joao da serra negra,mg,False,True
3bd12f7c1ad3a3908905785e43de8603,2e5fb502adb87cf265468f4d2096d724,65137,maioba,ma,,,,,,False,False
a7c9fdaa3d2047ccdbbfc5b5452a6f3e,d4da368f76c9a5d3fdd0954e1d1472a5,71953,brasilia,df,,,,,,False,False
3f1e103d6039a322717941265fe39dfc,83f5d75bb2df68b3197dc0faaea3450e,72300,brasilia,df,,,,,,False,False
73348a24fb5172a8cdeeda3428641910,8176f8d3aa645c27e575e8809c2dd122,72549,brasilia,df,,,,,,False,False
80c5a8a72a0e717fbf9633153eb9e3df,2722e6b3a05b8ffb366a8f2a363b2e7f,73401,brasilia,df,,,,,,False,False
e2dc0b0cef178179300195205e3788ef,4f308d513ccac2840ecef09e3f27834f,72457,brasilia,df,,,,,,False,False
61ffaa693fd37373d7d5e2799cc9c90a,e21614b8b57fb38f71d8548468271a7c,06768,taboao da serra,sp,06768,-23.607633000000003,-46.75564199999999,taboão da serra,sp,False,True
11543382154fb169d777c611e577fb8d,252edd369befe02cad5c11504ea32773,37925,piumhii,mg,37925,-20.469549898219025,-45.96099284289125,piumhi,mg,False,True
7aea4c1a850cf1f179099fa1c85e9c51,b5baa582db90d336a8a7a88fb6598a9e,56485,tacaratu,pe,,,,,,False,False
a9e435c5800dffb292605fcedaf69574,12c4f7b676e61f23f3520f2196fe16e3,70686,brasilia,df,,,,,,False,False
fe93936e114cd096f6fe9b875e9e56e5,eae1c6167bd7b68ccc43df0a97051c43,76310,rianapolis,go,76310,-15.317311647777423,-49.580425546576954,rialma,go,False,True
ec56aa1dd27414bc3995d48550973d64,2fc813b40f2ff34eed000dcc7df6e4a9,71931,brasilia,df,71931,-15.8369274464868,-48.0394269535645,brasília,df,False,True
324709f9fb3d691f2c162f56bfdb6ff9,d2df5e77202e975353a79eb969740dde,70680,brasilia,df,70680,-15.785799316169744,-47.91757453421891,brasília,df,False,True
10cf33d13587d36f04522b0cd44bf2c6,d68daa9af58ffc8cdd1c0bb249c0bb7b,37530,brazopolis,mg,37530,-22.479179200622745,-45.616959909646106,brasopolis,mg,False,True
83f98a31688d3ce5de0bc10d5c375ce0,da1350640cb6f44df284977b3acef692,71919,brasilia,df,,,,,,False,False
44d347aa77b1bae4e5107c9dc3dde6f4,827b19392982299876c0aca1f92208c2,29949,sao mateus,es,,,,,,False,False
fd2b46c709e963e3111374306ec28392,25e3290450952d901e27965364bf25d1,06846,embu,sp,06846,-23.63569401627502,-46.87246995995669,embu das artes,sp,False,True
79bb38211c0224e3862991d3557a5828,970496f821706156cc723e56404f3eeb,70680,brasilia,df,70680,-15.785799316169744,-47.91757453421891,brasília,df,False,True
eaae32a3d066609f7783b36861c7a133,c471cde4de85d1c324999c5c94fa9a0b,71590,brasilia,df,,,,,,False,False
3ff029303975ebb929236a6ab8c85311,f3b539185a3c4b4a13f7d32b7444e963,93602,estancia velha,rs,,,,,,False,False
5bb40f4d5a4371842ecc05e3b4475dc1,0e2a10c8d1b35dca12057704d738bdb6,07412,aruja,sp,,,,,,False,False
46071acaf5b9ea238098f75f32c7fb93,29c9de8d2ffc5e76fe6b0e4a43da3f1f,08342,sao paulo,sp,,,,,,False,False
786cc4eab38165553b0fb0c53a35817a,9762e6c31b598116ac89680124fe173e,39103,guinda,mg,,,,,,False,False
2e74695f084dffae7616ee59ca7e0cb1,4526812697e5009ed522d5c6a85a7452,37925,piumhii,mg,37925,-20.469549898219025,-45.96099284289125,piumhi,mg,False,True
ce80c46eb733623b83a7458b918ca30c,48aac093ce4d05afcd577ef894f27dfe,23970,paraty,rj,23970,-23.215653568544237,-44.70625430779405,parati,rj,False,True
98f405f18fec61e1a61037c344213e26,bbfd59135e547be5668fde7563f761ea,72536,brasilia,df,,,,,,False,False
18496a6fa6f46c453fe2e56cec440d0d,9f2dbd2760e261a9735db254ddb9468d,42840,camacari,ba,42840,-12.828448370062683,-38.26224219433945,abrantes,ba,False,True
8540cae64da7ab8fbe66dffe946bb330,ec21b84d6332db46075bfb851000c59f,73402,brasilia,df,,,,,,False,False
de481cb60487d1171ef850f3d818467c,31628ac4d85d1c46ebf7dad444adcbe3,23970,paraty,rj,23970,-23.215653568544237,-44.70625430779405,parati,rj,False,True
608ad8754d7804251b348ba11b644053,b62349d6c5fc07cbf15b79c514549122,71918,brasilia,df,71918,-15.837613617893139,-48.02359965433803,brasília,df,False,True
90b17430567733d3e005cc92466c213a,78791713501b5a7de9d65ff42dcdb016,70701,brasilia,df,,,,,,False,False
219f488f72dad40f893a855ceb6afdc5,016e68615e12298a0a004a44d3b78579,59547,pedra preta,rn,,,,,,False,False
4ef4f99132bc7ad0d21bb0a7487d1fce,6a60761506f8e88ac227c68f2ea09864,06768,taboao da serra,sp,06768,-23.607633000000003,-46.75564199999999,taboão da serra,sp,False,True
01cd4f08b8b1bcba4125cff64d2ebc94,74f1d1f487534183c6b5f8abc0aff7b1,72669,brasilia,df,72669,-15.793363257833736,-47.84922424340701,brasília,df,False,True
ee298a93185413cdcd448b734e65f3cc,caac34ad2058114ddafc4e290ce7a432,71884,brasilia,df,,,,,,False,False
4e94ebb4f79f5522b85cddafc8bf9b65,5ccd1f0926deff5a964087d56a754c35,72536,brasilia,df,,,,,,False,False
b9d6a058e30a927c653a4d74412921ab,7c095d9664619908c53b522e147f8ff7,48355,apora,ba,48355,-13.4688355351923,-39.240259895855324,itamira,ba,False,True
aa4c5b95810a5d4b1bf2cc56e7d76cd6,41db2509d2fd3e2fe68e88deedaa0c1b,59299,poco de pedra,rn,,,,,,False,False
7b0a3a430a7e8b6183eac952df55cb07,e1bc4856f3e7b2a04eb051153f7e3bd8,85894,sao clemente,pr,,,,,,False,False
84e52783193cefa19bc60f352ffbc6fd,f7d2eac6433d18a4f323f0c620ddfa8b,71919,brasilia,df,,,,,,False,False
7d643c6504deebe6d2ab830865d71584,24abf93a73a57ab3fe56df52deb2c6c5,36857,pinhotiba,mg,,,,,,False,False
0fba33b27b39bc65c41c41c9b4048455,1c91783c053fa087ebeb04cee81e8942,71927,brasilia,df,71927,-15.843413091757307,-48.01808620484556,brasília,df,False,True
906e2003bcae032a29880793b1acb397,1acbbb17de95ff9bd36fa08ebd47f87f,37925,piumhii,mg,37925,-20.469549898219025,-45.96099284289125,piumhi,mg,False,True
1db3a7b88cd7fd05902c3fcde318795d,3db3885c251fead1659574f04032d844,23970,paraty,rj,23970,-23.215653568544237,-44.70625430779405,parati,rj,False,True
513e518b5caafded884af053de30ed00,7bc87ebcf1cecf35cd560bfb06a5cd33,72583,brasilia,df,,,,,,False,False
437dcc2bd3f47c77e640b63a067d408a,4ad4d9be004941fb8e0ffd31ddbf1f3c,70680,brasilia,df,70680,-15.785799316169744,-47.91757453421891,brasília,df,False,True
de6df770eafe17bbee77c0d639fd8878,d504041b9392f58cf4c72f75b1585f9f,28160,santo eduardo,rj,,,,,,False,False
135e503efe2b8d5fdf89541557c5aa37,ae4b37b37bb22e37fe34ada808837207,70716,brasilia,df,,,,,,False,False
a63d4ed214b0406558f633a39c61bac4,5a465fa8d582b46073747a7a0dafb516,71551,brasilia,df,,,,,,False,False
56945b46086d075810eb3a3d86bc64d0,1d19186b813298cb339fdf8b125c59ec,72007,brasilia,df,72007,-15.774815956743687,-48.0468055012082,brasília,df,False,True
d0de9a1f4f99b1ef24d62e647e0e2320,339f34206b47320a2fce8cb2197e13cb,71993,brasilia,df,,,,,,False,False
3326a1d23ec9e0dd4db7042f80c0ba00,63305950fe640d20773bdb40c16f7e62,72002,brasilia,df,,,,,,False,False
ebe53a4a297aa1f31438e020bb006ef1,aa675da7689d6205d9821104b41ae2fe,07784,cajamar,sp,,,,,,False,False
e3ee592966c74c3bcf809148134e426f,6d9171c0d4d8c153cab5158e39b0ac1b,13911,jaguariuna,sp,13911,-22.701107620381485,-46.988525222339135,jaguariúna,sp,False,True
4fda921eb59b74ed21c9b69c470b8fae,570a97232e0dd95c690bc0a5d0ac86b6,72583,brasilia,df,,,,,,False,False
4368f0421da8cbe3603fc13ee5dec576,08bf80050747f02a7b29b40f967e1f49,09274,santo andre,sp,09274,-23.656604474999934,-46.497593835999965,santo andré,sp,False,True
6a352323e9ea3442a66aa0e556579967,949a5efc8cd62cbe3888026bd0ddd1f6,48967,nucleo residencial pilar,ba,48967,-10.33361416984474,-40.15152490130054,jaguarari,ba,False,True
c7201484ae70fbceb803edabe73f85d2,3264bdf15cdf919688dcf64636e55437,71539,brasilia,df,,,,,,False,False
c3b46a2c4b10a6d46275d9902d91ff2d,4026f7d0145275eb838ef552b889c0ec,71928,brasilia,df,71928,-15.845635190858065,-48.031713728553214,brasília,df,False,True
4d12da03af6b4513c13c61dcc5171626,3858e59d2965f2cf2d49f28ea26ec172,28655,monnerat,rj,,,,,,False,False
3fcfab0e565a45accff1282416588060,15219300c0299c01fef6cbc7444494e5,05120,sao paulo,sp,05120,-23.51192940840816,-46.731383691522915,são paulo,sp,False,True
f10bbdc89537115c957937dd50a20ca7,3a3e48040eada9f191d9cf503c167f9c,71810,brasilia,df,,,,,,False,False
866aaa9d6c61762ad4240425b10fc25f,51c4ac3413acf4a49b78fe6be0904360,13841,mogi-guacu,sp,13841,-22.364979294138546,-46.92434237739809,mogi guacu,sp,False,True
908a1fbd0e1813bdb1fb722093e72207,a931e9c8a672ff5527de39785fa58673,37925,piumhii,mg,37925,-20.469549898219025,-45.96099284289125,piumhi,mg,False,True
b6b50cc057ac2920cd717ff1d6dd1fca,f05124f0cbc15a2a4ab35a06cb86b9c0,23970,paraty,rj,23970,-23.215653568544237,-44.70625430779405,parati,rj,False,True
047a3fba37e3a757da4c9e67f0d110d3,d0af32188351a712457b3c6956da3c08,13806,mogi-mirim,sp,13806,-22.420628126944074,-46.96783348419565,mogi mirim,sp,False,True
876d6b3d97349e7c61c8d30a28a94c03,c70b81d4b865dc92060a1794bd9479e8,13508,ajapi,sp,13508,-22.411489567314835,-47.57096343796528,rio claro,sp,False,True
f427a18519274b4ab884dfb90119300d,18fddf2ac72dfaeba9d4f36437c09405,15903,guariroba,sp,15903,-21.44830590538028,-48.57495884443414,taquaritinga,sp,False,True
d84702a9b331fb9c654014dfa116c55e,8d683e1e9344dbf659028d9667dbff5d,45936,itabatan,ba,45936,-14.767868686972278,-39.27809834669399,itabata,ba,False,True
9a95ff617d46b0853a2a9ab549a3f3d6,8aeb209e316043f412f30acb963f62f7,71918,brasilia,df,71918,-15.837613617893139,-48.02359965433803,brasília,df,False,True
638f52c07d956bf960e34befb98a0657,4cbb476250963d1e4f10b0a7b43f5c1a,28175,travessao,rj,28175,-22.147109150072314,-42.08524973410263,campos dos goytacazes,rj,False,True
24eba626a3ecd25108018ea7b111e766,e9184319c824764c71797e4416294a6c,71918,brasilia,df,71918,-15.837613617893139,-48.02359965433803,brasília,df,False,True
933da2a653210f730747c28a49d54d8e,638b990b3b08f2b36b0eb8dc89cc11f4,72007,brasilia,df,72007,-15.774815956743687,-48.0468055012082,brasília,df,False,True
bdf5201a85adc11a3881a5e1ffab102c,d99a94ef74620b95c29ca49d7c778bf4,72023,brasilia,df,,,,,,False,False
850be66093f139f399ba55d7cd96cf26,1a334d89e143e6cebb3506ad38ddd0c2,70711,brasilia,df,70711,-15.78870234964769,-47.88215724063362,brasília,df,False,True
c5293253d2861ddfc7811223b6dcbfcc,c9600276c55089ccd37cb1a360609101,13450,santa barbara d oeste,sp,13450,-22.75792592990925,-47.41709731928337,santa barbara d'oeste,sp,False,True
b891f5d42cbbd6d0d2e82eda1b48658c,aec4d44a02c74d625116e7d94fafd67b,71927,brasilia,df,71927,-15.843413091757307,-48.01808620484556,brasília,df,False,True
aacd2c89b47bcc2aa875ea9b1f64955d,a33bb670bdfc972c485c44923aece1df,42843,jaua,ba,,,,,,False,False
7ede38656037ea4714b989da45f8a44c,74ad7441d374e44fcdf9938fab8c35c8,70686,brasilia,df,,,,,,False,False
f09f554198d748578c957bcc58291e08,fbb25ad1452fbf7e073a084f8c2cbda6,73081,brasilia,df,,,,,,False,False
1b4161aae1f4de9b9756f21e46ae2106,bda8f2bcbf3a4a1fa3eb24b827c7a53c,37925,piumhii,mg,37925,-20.469549898219025,-45.96099284289125,piumhi,mg,False,True
338fad4bbe7bbf239e0077d785f8ca18,6421809fd24d27fe4d2f9b0de0e3dd0c,45936,itabatan,ba,45936,-14.767868686972278,-39.27809834669399,itabata,ba,False,True
54e27473e15984a728b6856d46d3723e,7d3d94b4740895a17760e976797f9f0e,73752,planaltina de goias,go,73752,-15.453416891754461,-47.59922272600537,planaltina,go,False,True
6230e4c4b38009c58b83aa90c2603ed9,ae33f41c36f829c6194fdf1ba5721b88,45029,vitoria da conquista,ba,45029,-14.873266879364053,-40.811908211119906,vitória da conquista,ba,False,True
e7892cc507b3a2e9fe53385ee5509351,1f3df785e9dc2144fdd0cdab14aa9422,71928,brasilia,df,71928,-15.845635190858065,-48.031713728553214,brasília,df,False,True
6d2a8a62ccdc51e36d7624e110ebd2a1,e5851a5d5596c2aae72e025e1a135877,71927,brasilia,df,71927,-15.843413091757307,-48.01808620484556,brasília,df,False,True
f92e28ada7607a8a13a31dd40a1e2ce5,03658a7798d3102fa2c6942dc260d376,23970,paraty,rj,23970,-23.215653568544237,-44.70625430779405,parati,rj,False,True
4ed03ec6b6bb0f578528c56059228081,b6c0f93df0a41ca52c0b590f50493925,85139,colonia vitoria,pr,85139,-25.272807023543834,-50.07009121273323,vitoria,pr,False,True
9c55979e022c8dc16611eed6a1c61a97,134fd5fd63ee2f45735524ef3dba7a81,37925,piumhii,mg,37925,-20.469549898219025,-45.96099284289125,piumhi,mg,False,True
16d505cd985a5e737955de5b91b733bf,9a846ca77f404659bd94979a3864db64,72583,brasilia,df,,,,,,False,False
078b1cb26cc7819cfb885c7cf8f87da7,24f9855f7be17e073675a1ea3718d4d6,13450,santa barbara d oeste,sp,13450,-22.75792592990925,-47.41709731928337,santa barbara d'oeste,sp,False,True
c5d82efcfae4a61553a2fee4a8309bf9,f96197b16e7ee1a7bfca2dbd547c00e0,88380,picarras,sc,88380,-26.76088503703848,-48.67964304885746,balneario picarras,sc,False,True
bedca31272f1b18b30685a6c559871be,7d3d94b4740895a17760e976797f9f0e,73752,planaltina de goias,go,73752,-15.453416891754461,-47.59922272600537,planaltina,go,False,True
9f4941a3863ffce26f87e9bb96d81c95,5656eb169546146caeab56c3ffc3d268,72280,brasilia,df,,,,,,False,False
f57c7d86e6eaf35468398ca2129f630e,b48a5ce04c2fb8f292e9762c1df4c3fc,13454,santa barbara d oeste,sp,13454,-22.74057348206503,-47.37588873094647,santa barbara d'oeste,sp,False,True
26085b5bf36c821ea31abe21056cb86c,a04bff533f8f03dacf3ea6242bf43abe,70830,brasilia,df,70830,-15.777625500000005,-47.87400825,brasília,df,False,True
c6a209a9cae13f4768c11cb3812740be,61097dc6883dd5e075fa2fb36ada4875,73251,brasilia,df,73251,-15.67044853931117,-47.81596285510468,sobradinho,df,False,True
a52734ee63bbdd3515b91c523b2063ec,be6142cc0f610cf3fdf18d60f2498894,13806,mogi-mirim,sp,13806,-22.420628126944074,-46.96783348419565,mogi mirim,sp,False,True
e2bfd0a3a3e2677586821cb7f3a27d07,9c5378dd26d0e55f55eba2e800765a6b,44730,caem,ba,44730,-11.118310942017905,-40.38588962424043,caém,ba,False,True
f45ac6dfd34f67fc16e581fe9ae0028e,98407dc3f7283a8a678d1d97e139bce9,71931,brasilia,df,71931,-15.8369274464868,-48.0394269535645,brasília,df,False,True
535a05f4c66c1ebb2b8c6a537a7f2149,e68be0a3138a025690efbc7275b629e8,86996,sao miguel do cambui,pr,,,,,,False,False
d219cc7387e6bbc57a8660d1924f995c,a0ec75d54358c7f8aa3d2fd6f1fcf523,73272,brasilia,df,,,,,,False,False
cbb68c721ba9ddb30d8a490cc1897fa1,00a39521eb40f7012db50455bf083460,72595,brasilia,df,,,,,,False,False
20a6f66a60ad60d0ad594a9a208093d3,1e1972964e63d31a968d8cd61ee3e039,70324,brasilia,df,,,,,,False,False
6b86bf7b0271bb85a4c6ce7f1d0370b1,baf54e21eda9754a90658f03a202edbd,73082,brasilia,df,,,,,,False,False
cf6abcbcfab5116f3123f0310101b7da,f406dbec9982332267dc8fad5dd93fb5,45816,porto seguro,ba,45816,-16.381853461534703,-39.304253002730505,arraial d'ajuda,ba,False,True
e808c788e5fa15411cddba5d33f753eb,3809fff4c1eb1bf45e452359832d62f3,72867,novo gama,go,,,,,,False,False
bef97440218f17f5f6a75807e2bd7793,f52fd777cb220b39d2020b34128b1301,71574,brasilia,df,,,,,,False,False
6a511c608ca737b62ce160178b17ca5f,58f9481a6d59f6ff267e4cdfcd8251be,71996,brasilia,df,,,,,,False,False
8a2f91d09e7ed0db94b1c9d1dac0e305,07e9cfc8cdd6f08d6993bc4ec77aa686,13910,jaguariuna,sp,13910,-22.69808500182211,-46.863985225808584,monte alegre do sul,sp,False,True
1daae5de6467ac2cb6cb6707025b2b40,c0dd822307f13bf903687963114f7d35,27980,corrego do ouro,rj,,,,,,False,False
2bc7f60e995164669011e304e5db2dae,80a64f995d6856775e1c12a6e9116b57,06768,taboao da serra,sp,06768,-23.607633000000003,-46.75564199999999,taboão da serra,sp,False,True
5b3b4e44b50bdde1b3454ac5d970205a,f4dab2a5ba9642222ee504e6d6a409a7,71931,brasilia,df,71931,-15.8369274464868,-48.0394269535645,brasília,df,False,True
b6d6fadbee4df0e3c0aab81a046124a6,69b09832dc41358029209b44f47854ff,58286,pitanga de estrada,pb,,,,,,False,False
faa60b8bd84596f71cefc77af1406537,c829de179bba16494e4aaaec90990508,73401,brasilia,df,,,,,,False,False
63a1a915dae7eb2dead5b9481d8d775b,01c75ebaa6fd123179cc3898fe4d24c4,71208,brasilia,df,,,,,,False,False
9f6eee61868a4161618844b56154ff08,702b073491f360532059ba3dec84492f,72005,brasilia,df,,,,,,False,False
deb1ce7ca68ee64461402e881a1c02ae,bb1768775784cf4511ec7c6f40f86ca3,73369,brasilia,df,,,,,,False,False
1834fd3fd3fd0ed679587598e8b6d980,f8bc84f159a83e22ee092f005a852475,71918,brasilia,df,71918,-15.837613617893139,-48.02359965433803,brasília,df,False,True
63a479f36824ee8972e112caa2e4e64a,28dcad8be7db3ef1b0e1f5da9f19bec9,37925,piumhii,mg,37925,-20.469549898219025,-45.96099284289125,piumhi,mg,False,True
d7c47b2b00ac1ab4163de1707a3b3ae3,fc8fc2c9ffef45e833ce9734c44aa868,05120,sao paulo,sp,05120,-23.51192940840816,-46.731383691522915,são paulo,sp,False,True
762714720007f6df80b89a121d5101e0,7695482601acadd569547509094a915f,48967,nucleo residencial pilar,ba,48967,-10.33361416984474,-40.15152490130054,jaguarari,ba,False,True
c82538d5fbcae9bd56b9ff35b1f4750c,9a50ede99feade17044b90d6cf96627a,71676,brasilia,df,,,,,,False,False
3801c293e240318c5ad66216d15ffc58,b494e0eadea2128f530bbf6e07c59e32,85138,colonia jordaozinho,pr,85138,-25.53495725335863,-51.50634312648354,vitoria,pr,False,True
f9a9e4658d1e1805f6f7fa0db82be533,98ef521792e9402a42f320bb08124b10,41098,salvador,ba,,,,,,False,False
b1a5afc135d86a079003163cf95cecaf,924f226bd0426ed28ec908a135b18950,08980,nossa senhora do remedio,sp,,,,,,False,False
a6aecb91639368b7b5d49c46adc1064f,1502c95b4e9c83e72b08f01764cc4706,72536,brasilia,df,,,,,,False,False
44116229bacbe481f496fbf77059a987,4c2648c5850ac8a3f7105333ef641e6b,73369,brasilia,df,,,,,,False,False
fdbc7516376d14a129da25bdfc80b3a5,9c9150053c344f992694c053e0f892ee,71810,brasilia,df,,,,,,False,False
df5109a90fdf4b8749ff1f40ad43aad7,e1668e5045b5b9b18f81163faf1c0457,71918,brasilia,df,71918,-15.837613617893139,-48.02359965433803,brasília,df,False,True
a6e2fa516f9931d73a9a1a9a98f24fc1,b5278b5d2352066d7625bfdc77005f50,71971,brasilia,df,,,,,,False,False
422ff8c7d9b772e324baad14ffbeaf96,1c79e1fdf2d55ffc251aed0f621a0795,73391,brasilia,df,,,,,,False,False
f5761c27a8914fea59ddbb75406d6c63,5f7ec44cc59400e228915ad065285fe8,64095,teresina,pi,,,,,,False,False
cbfa8d4b6563cb9f871f7f5412ebf9d9,4a0c5eba97122b2804885af83c16cdcc,72427,brasilia,df,,,,,,False,False
cce44d7973c3c5d679d99616b5f50c91,b48ba4be334f94490e91bedd0d424432,37530,brazopolis,mg,37530,-22.479179200622745,-45.616959909646106,brasopolis,mg,False,True
1a2d9dfdc193429a1757b69699dc1a5f,1ac4011bec2c0d9ce8eceb56bb1142c7,71995,brasilia,df,,,,,,False,False
198f8a1c41eaeb274fc8b25993320f18,0c428f7733b04c35dac27a76efeec295,72268,brasilia,df,,,,,,False,False
8b48944ea962a5e993b4d1a75f439ff1,6d93324938acb6214893b8765e2680bb,73369,brasilia,df,,,,,,False,False
c67f83708340f88414c55c7679a3dcc0,7155c2dc2de010b1ed888d39d193f1b7,71995,brasilia,df,,,,,,False,False
36c408645c6efa404b9ebd60139e68ca,ec0684fb0d0fab4e257d758cf523572c,37925,piumhii,mg,37925,-20.469549898219025,-45.96099284289125,piumhi,mg,False,True
8b20eb37b30208feef373de67fc749e0,c9d0b6cc7d9fccb750ba1cc6c4b76ecb,38627,palmital de minas,mg,,,,,,False,False
0dd2a674a2b63f9fc54ca6cd83532728,675a8d2a984ea6f86cc5c2d1a45211b0,28175,travessao,rj,28175,-22.147109150072314,-42.08524973410263,campos dos goytacazes,rj,False,True
d3a8cc265821db8dcbc9fc1c6cc30ca2,375285e23c212a027d6208103a3bd6f0,70686,brasilia,df,,,,,,False,False
eef238ea4577afeb9aa4a5e5082cd922,cabfc37c65b42f1ce5a26ac21a7b7887,23970,paraty,rj,23970,-23.215653568544237,-44.70625430779405,parati,rj,False,True
aad20e68b92b9d5989bb98698bec41d1,56d9f7e21e5646dbe8148f88453ea798,28695,cachoeiras de macacu,rj,28695,-22.602768923472013,-42.76441651372382,papucaia,rj,False,True
